date,pm25,pm10,o3,no2,so2,co
2025-03-25,74.0,39.0,34.0,9.0,13.0,
2025-03-26,99.0,31.0,21.0,4.0,3.0,
2025-03-27,58.0,30.0,29.0,5.0,2.0,
2025-03-28,64.0,29.0,31.0,5.0,2.0,
2025-03-29,74.0,35.0,26.0,9.0,2.0,
2025-03-30,94.0,22.0,15.0,11.0,2.0,
2025-03-31,61.0,21.0,23.0,6.0,2.0,
2025-04-01,59.0,16.0,35.0,4.0,2.0,
2025-04-02,44.0,18.0,36.0,8.0,2.0,
2025-04-03,42.0,32.0,33.0,15.0,2.0,
2025-04-04,60.0,32.0,32.0,7.0,2.0,
2025-04-05,54.0,17.0,35.0,1.0,2.0,
2025-04-06,26.0,12.0,34.0,4.0,2.0,
2025-04-07,21.0,16.0,32.0,7.0,2.0,
2025-04-08,35.0,20.0,32.0,11.0,2.0,
2025-04-09,43.0,13.0,31.0,6.0,2.0,
2025-04-10,23.0,24.0,27.0,7.0,2.0,
2025-04-11,59.0,26.0,36.0,17.0,2.0,
2025-04-12,71.0,24.0,38.0,15.0,1.0,
2025-04-13,58.0,20.0,40.0,19.0,1.0,
2025-04-14,32.0,15.0,22.0,7.0,1.0,
2025-04-15,30.0,16.0,36.0,19.0,,
2025-04-16,29.0,32.0,36.0,22.0,1.0,
2025-04-17,53.0,18.0,23.0,17.0,1.0,
2025-04-18,33.0,10.0,37.0,10.0,,
2025-04-19,27.0,12.0,40.0,17.0,,
2025-04-20,29.0,18.0,40.0,19.0,,
2025-04-21,43.0,23.0,38.0,15.0,1.0,
2025-04-22,54.0,19.0,45.0,12.0,,
2025-04-23,42.0,24.0,41.0,10.0,,
2025-04-24,46.0,13.0,24.0,3.0,,
2025-04-25,38.0,12.0,38.0,2.0,,
2025-04-26,31.0,13.0,39.0,2.0,,
2025-04-27,33.0,22.0,41.0,14.0,1.0,
2025-04-28,41.0,26.0,50.0,21.0,1.0,
2025-04-29,47.0,24.0,40.0,21.0,1.0,
2025-04-30,45.0,17.0,40.0,14.0,1.0,
2025-05-01,44.0,22.0,45.0,16.0,1.0,
2025-05-02,55.0,20.0,53.0,19.0,1.0,
2025-05-03,45.0,16.0,31.0,6.0,1.0,
2025-05-04,34.0,10.0,25.0,2.0,,
2025-05-05,24.0,12.0,25.0,2.0,,
2025-05-06,27.0,14.0,40.0,3.0,,
2025-05-07,33.0,13.0,36.0,2.0,,
2025-05-08,23.0,15.0,36.0,5.0,,
2025-05-09,32.0,20.0,31.0,8.0,,
2025-05-10,41.0,11.0,36.0,3.0,,
2025-05-11,32.0,13.0,36.0,5.0,,
2025-05-12,32.0,19.0,34.0,8.0,,
2025-05-13,43.0,26.0,39.0,9.0,,
2025-05-14,51.0,12.0,28.0,4.0,,
2025-05-15,25.0,14.0,28.0,5.0,,
2025-05-16,36.0,10.0,34.0,2.0,,
2025-05-17,30.0,6.0,33.0,1.0,,
2025-05-18,15.0,11.0,30.0,13.0,,
2025-05-19,30.0,15.0,31.0,13.0,,
2025-05-20,45.0,17.0,39.0,29.0,,
2025-05-21,39.0,14.0,34.0,19.0,,
2025-05-22,39.0,14.0,25.0,6.0,,
2025-05-23,27.0,18.0,34.0,9.0,,
2025-05-24,40.0,14.0,45.0,15.0,,
2025-05-25,39.0,17.0,33.0,19.0,,
2025-05-26,36.0,14.0,35.0,19.0,,
2025-05-27,32.0,19.0,38.0,18.0,1.0,
2025-05-28,37.0,11.0,28.0,13.0,,
2025-05-29,26.0,16.0,32.0,14.0,,
2025-05-30,32.0,15.0,31.0,26.0,1.0,
2025-05-31,44.0,14.0,37.0,36.0,,
2025-06-01,36.0,15.0,44.0,33.0,1.0,
2025-06-02,34.0,16.0,31.0,24.0,,
2025-06-03,36.0,20.0,38.0,23.0,,
2025-06-04,42.0,19.0,43.0,26.0,1.0,
2025-06-05,34.0,12.0,34.0,33.0,,
2025-06-06,26.0,14.0,40.0,38.0,,
2025-06-07,34.0,11.0,24.0,16.0,,
2025-06-08,34.0,9.0,26.0,8.0,,
2025-06-09,21.0,20.0,35.0,28.0,,
2025-06-10,41.0,14.0,30.0,14.0,,
2025-06-11,38.0,14.0,39.0,15.0,,
2025-06-12,35.0,12.0,32.0,10.0,,
2025-06-13,29.0,13.0,43.0,25.0,,
2025-06-14,44.0,13.0,55.0,35.0,,
2025-06-15,40.0,17.0,36.0,20.0,,
2025-06-16,46.0,13.0,36.0,8.0,,
2025-06-17,36.0,21.0,51.0,11.0,,
2025-06-18,53.0,20.0,42.0,4.0,,
2025-06-19,46.0,13.0,34.0,4.0,,
2025-06-20,21.0,11.0,40.0,5.0,,
2025-06-21,28.0,19.0,47.0,8.0,,
2025-06-22,45.0,24.0,46.0,12.0,1.0,
2025-06-23,53.0,16.0,41.0,6.0,,
2025-06-24,27.0,18.0,34.0,7.0,1.0,
2025-06-25,30.0,19.0,45.0,5.0,1.0,
2025-06-26,34.0,14.0,35.0,6.0,1.0,
2025-06-27,30.0,13.0,37.0,3.0,,
2025-06-28,26.0,15.0,33.0,4.0,1.0,
2025-06-29,35.0,14.0,39.0,3.0,1.0,
2025-06-30,24.0,10.0,34.0,4.0,,
2025-07-01,19.0,20.0,49.0,7.0,,
2025-07-02,22.0,23.0,57.0,9.0,1.0,
2025-07-03,39.0,14.0,31.0,6.0,,
2025-07-04,28.0,14.0,41.0,5.0,,
2025-07-05,23.0,14.0,54.0,6.0,1.0,
2025-07-06,42.0,16.0,33.0,10.0,1.0,
2025-07-07,44.0,16.0,30.0,6.0,1.0,
2025-07-08,35.0,7.0,19.0,5.0,,
2025-07-09,13.0,14.0,19.0,8.0,,
2025-07-10,30.0,12.0,28.0,7.0,1.0,
2025-07-11,24.0,,29.0,7.0,1.0,
2025-07-12,29.0,,31.0,5.0,,
2025-07-13,31.0,12.0,44.0,20.0,,
2025-07-14,29.0,19.0,43.0,30.0,,
2025-07-15,51.0,16.0,37.0,14.0,,
2025-07-16,37.0,15.0,29.0,13.0,,
2025-07-17,33.0,15.0,40.0,21.0,,
2025-07-18,36.0,16.0,41.0,20.0,1.0,
2025-07-19,42.0,17.0,42.0,26.0,1.0,
2025-07-20,47.0,21.0,50.0,13.0,1.0,
2025-07-21,47.0,9.0,36.0,5.0,1.0,
2025-07-22,15.0,9.0,36.0,6.0,1.0,
2025-07-23,14.0,17.0,37.0,11.0,1.0,
2025-07-24,27.0,17.0,37.0,8.0,,
2025-07-25,45.0,14.0,33.0,6.0,,
2025-07-26,52.0,16.0,26.0,5.0,,
2025-07-27,47.0,4.0,21.0,7.0,,
2025-07-28,15.0,13.0,24.0,5.0,1.0,
2025-07-29,31.0,13.0,35.0,9.0,1.0,
2025-07-30,31.0,13.0,35.0,10.0,,
2025-07-31,26.0,11.0,30.0,10.0,,
2025-08-01,32.0,10.0,35.0,5.0,,
2025-08-02,29.0,7.0,31.0,5.0,,
2025-08-03,23.0,14.0,29.0,8.0,1.0,
2025-08-04,29.0,15.0,33.0,8.0,1.0,
2025-08-05,34.0,9.0,29.0,5.0,,
2025-08-06,23.0,13.0,35.0,5.0,1.0,
2025-08-07,22.0,17.0,42.0,9.0,,
2025-08-08,38.0,21.0,48.0,9.0,1.0,
2025-08-09,55.0,22.0,45.0,6.0,1.0,
2025-08-10,62.0,15.0,35.0,4.0,1.0,
2025-08-11,27.0,18.0,46.0,7.0,,
2025-08-12,31.0,20.0,53.0,7.0,1.0,
2025-08-13,44.0,27.0,60.0,7.0,,
2025-08-14,59.0,20.0,48.0,5.0,1.0,
2025-08-15,54.0,23.0,56.0,6.0,1.0,
2025-08-16,59.0,14.0,34.0,2.0,,
2025-08-17,41.0,10.0,25.0,4.0,,
2025-08-18,21.0,15.0,37.0,6.0,,
2025-08-19,26.0,20.0,45.0,10.0,1.0,
2025-08-20,37.0,17.0,31.0,3.0,1.0,
2025-08-21,35.0,15.0,34.0,5.0,1.0,
2025-08-22,28.0,13.0,26.0,6.0,1.0,
2025-08-23,19.0,7.0,28.0,5.0,,
2025-08-24,12.0,13.0,30.0,10.0,1.0,
2025-08-25,24.0,17.0,41.0,11.0,1.0,
2025-08-26,33.0,20.0,43.0,13.0,1.0,
2025-08-27,47.0,21.0,42.0,12.0,1.0,
2025-08-28,44.0,32.0,38.0,15.0,2.0,
2025-08-29,45.0,14.0,41.0,7.0,1.0,
2025-08-30,31.0,7.0,23.0,4.0,,
2025-08-31,28.0,20.0,38.0,6.0,1.0,
2025-09-01,59.0,20.0,31.0,9.0,1.0,
2025-09-02,57.0,11.0,29.0,8.0,,
2025-09-03,41.0,21.0,44.0,6.0,,
2025-09-04,52.0,23.0,38.0,9.0,1.0,
2025-09-05,55.0,10.0,21.0,6.0,,
2025-09-06,28.0,7.0,24.0,2.0,,
2025-09-07,24.0,18.0,20.0,7.0,,
2025-09-08,44.0,12.0,34.0,4.0,,
2025-09-09,39.0,23.0,33.0,5.0,1.0,
2025-09-10,53.0,11.0,31.0,8.0,1.0,
2025-09-11,33.0,13.0,29.0,9.0,1.0,
2025-09-12,35.0,15.0,27.0,7.0,1.0,
2025-09-13,52.0,13.0,12.0,8.0,,
2025-09-14,45.0,6.0,22.0,8.0,1.0,
2025-09-15,13.0,9.0,20.0,11.0,1.0,
2025-09-16,18.0,11.0,18.0,10.0,1.0,
2025-09-17,18.0,13.0,26.0,8.0,1.0,
2025-09-18,24.0,15.0,26.0,10.0,1.0,
2025-09-19,30.0,17.0,31.0,7.0,1.0,
2025-09-20,47.0,14.0,32.0,9.0,1.0,
2025-09-21,37.0,21.0,36.0,9.0,1.0,
2025-09-22,50.0,11.0,19.0,4.0,,
2025-09-23,21.0,9.0,17.0,3.0,1.0,
2025-09-24,24.0,13.0,21.0,3.0,1.0,
2025-09-25,21.0,13.0,17.0,4.0,2.0,
2025-09-26,24.0,15.0,23.0,4.0,1.0,
2025-09-27,37.0,16.0,27.0,3.0,1.0,
2025-09-28,43.0,6.0,12.0,3.0,,
2025-09-29,21.0,9.0,15.0,3.0,,
2025-09-30,33.0,13.0,12.0,4.0,,
2025-10-01,39.0,17.0,22.0,7.0,,
2025-10-02,49.0,24.0,22.0,7.0,1.0,
2025-10-03,65.0,17.0,18.0,4.0,2.0,
2025-10-04,54.0,10.0,22.0,7.0,1.0,
2025-10-05,24.0,11.0,15.0,10.0,1.0,
2025-10-06,31.0,9.0,13.0,9.0,1.0,
2025-10-07,26.0,19.0,9.0,8.0,1.0,
2025-10-08,56.0,23.0,6.0,11.0,1.0,
2025-10-09,63.0,15.0,15.0,9.0,1.0,
2025-10-10,33.0,11.0,16.0,7.0,1.0,
2025-10-11,32.0,13.0,20.0,6.0,1.0,
2025-10-12,43.0,10.0,19.0,8.0,1.0,
2025-10-13,22.0,26.0,9.0,13.0,1.0,
2025-10-14,66.0,20.0,15.0,8.0,1.0,
2025-10-15,54.0,25.0,13.0,12.0,1.0,
2025-10-16,55.0,20.0,14.0,13.0,1.0,
2025-10-17,51.0,10.0,22.0,5.0,,
2025-10-18,22.0,13.0,20.0,7.0,,
2025-10-19,37.0,23.0,16.0,7.0,,
2025-10-20,68.0,31.0,10.0,12.0,1.0,
2025-10-21,62.0,32.0,17.0,12.0,,
2025-10-22,70.0,18.0,21.0,11.0,1.0,
2025-10-23,41.0,8.0,22.0,10.0,1.0,
2025-10-24,17.0,8.0,23.0,8.0,1.0,
2025-10-25,15.0,5.0,23.0,5.0,1.0,
2025-10-26,8.0,8.0,22.0,8.0,1.0,
2025-10-27,10.0,8.0,22.0,7.0,1.0,
2025-10-28,11.0,17.0,20.0,13.0,1.0,
2025-10-29,27.0,19.0,19.0,12.0,1.0,
2025-10-30,43.0,23.0,17.0,14.0,1.0,
2025-10-31,48.0,32.0,13.0,10.0,1.0,
2025-11-01,88.0,25.0,19.0,11.0,1.0,
2025-11-02,62.0,18.0,15.0,13.0,,
2025-11-03,50.0,26.0,11.0,12.0,1.0,
2025-11-04,61.0,39.0,4.0,9.0,1.0,
2025-11-05,87.0,41.0,7.0,11.0,1.0,
2025-11-06,100.0,37.0,9.0,10.0,1.0,
2025-11-07,88.0,29.0,2.0,6.0,1.0,
2025-11-08,83.0,,,,,
